ID;LOCAL_VIA;LOG1;LOG2;PREDIAL1;LOCAL;TIPO_ACID;QUEDA_ARR;DATA_HORA;DATA;DIA_SEM;HORA;FERIDOS;FERIDOS_GR;MORTES;MORTE_POST;FATAIS;AUTO;TAXI;LOTACAO;ONIBUS_URB;ONIBUS_MET;ONIBUS_INT;CAMINHAO;MOTO;CARROCA;BICICLETA;OUTRO;TEMPO;NOITE_DIA;FONTE;BOLETIM;REGIAO;DIA;MES;ANO;FX_HORA;CONT_ACID;CONT_VIT;UPS;CONSORCIO;CORREDOR;LONGITUDE;LATITUDE
600444;R LANDEL DE MOURA & R PROF JOAQUIM LOUZADA;R LANDEL DE MOURA;R PROF JOAQUIM LOUZADA;0;Cruzamento;ABALROAMENTO;0;2014-12-16T07:30:00;20141216;TERCA-FEIRA;07:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;275650;SUL;16;12;2014;7;1;0;1;;0;-51,237934;-30,109175
584411;1178 AV PADRE CACIQUE;AV PADRE CACIQUE;;1178;Logradouro;COLISAO;0;2014-02-13T16:00:00;20140213;QUINTA-FEIRA;16:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;CHUVOSO;DIA;EPTC;262393;SUL;13;2;2014;16;1;0;1;;0;-51,237896;-30,068361
588560;1178 AV PADRE CACIQUE;AV PADRE CACIQUE;;1178;Logradouro;ABALROAMENTO;0;2014-05-02T14:50:00;20140502;SEXTA-FEIRA;14:50;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;BOM;DIA;EPTC;265608;SUL;2;5;2014;14;1;0;1;;0;-51,237896;-30,068361
589154;1178 AV PADRE CACIQUE;AV PADRE CACIQUE;;1178;Logradouro;COLISAO;0;2014-05-14T14:40:00;20140514;QUARTA-FEIRA;14:40;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;272227;SUL;14;5;2014;14;1;0;1;;0;-51,237896;-30,068361
595056;1178 AV PADRE CACIQUE;AV PADRE CACIQUE;;1178;Logradouro;COLISAO;0;2014-09-09T09:05:00;20140909;TERCA-FEIRA;09:05;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;265557;SUL;9;9;2014;9;1;0;1;;0;-51,237896;-30,068361
595133;1178 AV PADRE CACIQUE;AV PADRE CACIQUE;;1178;Logradouro;CHOQUE;0;2014-09-09T12:40:00;20140909;TERCA-FEIRA;12:40;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;BOM;DIA;DEPTRAN;655214;SUL;9;9;2014;12;1;1;5;;0;-51,237896;-30,068361
600072;431 R GEN VASCO ALVES;R GEN VASCO ALVES;;431;Logradouro;ABALROAMENTO;0;2014-12-13T02:11:00;20141213;SABADO;02:11;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;NOITE;DEPTRAN;912714;CENTRO;13;12;2014;2;1;1;5;;0;-51,237889;-30,034133
595799;336 R DUQUE DE CAXIAS;R DUQUE DE CAXIAS;;336;Logradouro;ABALROAMENTO;0;2014-09-21T13:40:00;20140921;DOMINGO;13:40;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;CHUVOSO;DIA;EPTC;276342;CENTRO;21;9;2014;13;1;0;1;;0;-51,237874;-30,033829
599492;369 R DOS ANDRADAS;R DOS ANDRADAS;;369;Logradouro;QUEDA;0;2014-12-01T17:30:00;20141201;SEGUNDA-FEIRA;17:30;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;BOM;DIA;DEPTRAN;877714;CENTRO;1;12;2014;17;1;1;5;CARRIS;0;-51,237869;-30,031868
584020;2124 AV CEL MARCOS;AV CEL MARCOS;;2124;Logradouro;ABALROAMENTO;0;2014-02-10T00:01:00;20140210;SEGUNDA-FEIRA;00:01;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;NUBLADO;NOITE;DEPTRAN;098714;SUL;10;2;2014;0;1;1;5;;0;-51,237868;-30,129652
600098;2316 R LANDEL DE MOURA;R LANDEL DE MOURA;;2316;Logradouro;ABALROAMENTO;0;2014-12-14T19:00:00;20141214;DOMINGO;19:00;2;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;BOM;NOITE;DEPTRAN;918014;SUL;14;12;2014;19;1;1;5;;0;-51,237858;-30,109117
587464;550 TRAV PEDRA REDONDA;TRAV PEDRA REDONDA;;550;Logradouro;COLISAO;0;2014-04-11T13:00:00;20140411;SEXTA-FEIRA;13:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;CHUVOSO;DIA;EPTC;268720;SUL;11;4;2014;13;1;0;1;;0;-51,237834;-30,124646
592425;1100 AV EDVALDO PEREIRA PAIVA;AV EDVALDO PEREIRA PAIVA;;1100;Logradouro;COLISAO;0;2014-07-21T09:30:00;20140721;SEGUNDA-FEIRA;09:30;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;271531;CENTRO;21;7;2014;9;1;0;1;;0;-51,237810;-30,041457
600482;1100 AV EDVALDO PEREIRA PAIVA;AV EDVALDO PEREIRA PAIVA;;1100;Logradouro;ABALROAMENTO;0;2014-12-13T17:10:00;20141213;SABADO;17:10;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;276720;SUL;13;12;2014;17;1;0;1;;0;-51,237810;-30,041457
588866;158 AV MAUA;AV MAUA;;158;Logradouro;CHOQUE;0;2014-05-09T09:25:00;20140509;SEXTA-FEIRA;09:25;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;268218;CENTRO;9;5;2014;9;1;0;1;;0;-51,237792;-30,029823
596584;1030 AV CAPIVARI;AV CAPIVARI;;1030;Logradouro;COLISAO;0;2014-10-08T16:40:00;20141008;QUARTA-FEIRA;16:40;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;BOM;DIA;EPTC;266756;SUL;8;10;2014;16;1;0;1;;0;-51,237782;-30,082623
596259;2176 AV OTTO NIEMEYER;AV OTTO NIEMEYER;;2176;Logradouro;ABALROAMENTO;0;2014-10-02T23:10:00;20141002;QUINTA-FEIRA;23:10;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;NOITE;DEPTRAN;713014;SUL;2;10;2014;23;1;1;5;;0;-51,237702;-30,103433
595982;R DR PEREIRA NETO & R CAMAQUA;R DR PEREIRA NETO;R CAMAQUA;0;Cruzamento;COLISAO;0;2014-09-23T17:15:00;20140923;TERCA-FEIRA;17:15;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;277509;SUL;23;9;2014;17;1;0;1;;0;-51,237701;-30,106428
585624;1238 R TAMANDARE;R TAMANDARE;;1238;Logradouro;CHOQUE;0;2014-03-13T08:15:00;20140313;QUINTA-FEIRA;08:15;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;242440;SUL;13;3;2014;8;1;0;1;;0;-51,237656;-30,094652
598923;803 R DR CAMPOS VELHO;R DR CAMPOS VELHO;;803;Logradouro;ABALROAMENTO;0;2014-11-20T13:15:00;20141120;QUINTA-FEIRA;13:15;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;BOM;DIA;EPTC;280729;SUL;20;11;2014;13;1;0;1;CARRIS;0;-51,237629;-30,091741
583082;846 R DR CAMPOS VELHO;R DR CAMPOS VELHO;;846;Logradouro;COLISAO;0;2014-01-20T11:20:00;20140120;SEGUNDA-FEIRA;11:20;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;BOM;DIA;EPTC;262946;SUL;20;1;2014;11;1;0;1;;0;-51,237608;-30,091682
596149;846 R DR CAMPOS VELHO;R DR CAMPOS VELHO;;846;Logradouro;COLISAO;0;2014-09-29T15:00:00;20140929;SEGUNDA-FEIRA;15:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;277207;SUL;29;9;2014;15;1;0;1;;0;-51,237608;-30,091682
587306;17 R CEL FERNANDO MACHADO;R CEL FERNANDO MACHADO;;17;Logradouro;COLISAO;0;2014-04-09T09:10:00;20140409;QUARTA-FEIRA;09:10;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;268203;CENTRO;9;4;2014;9;1;0;1;;0;-51,237608;-30,034160
595466;1102 R CEL MASSOT;R CEL MASSOT;;1102;Logradouro;ABALROAMENTO;0;2014-09-14T09:43:00;20140914;DOMINGO;09:43;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;277413;SUL;14;9;2014;9;1;0;1;;0;-51,237580;-30,097660
597187;310 R SETE DE SETEMBRO;R SETE DE SETEMBRO;;310;Logradouro;ABALROAMENTO;0;2014-10-20T15:46:00;20141020;SEGUNDA-FEIRA;15:46;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;BOM;DIA;DEPTRAN;761014;CENTRO;20;10;2014;15;1;0;1;CARRIS;0;-51,237576;-30,030842
592195;189 R DEMETRIO RIBEIRO;R DEMETRIO RIBEIRO;;189;Logradouro;ABALROAMENTO;0;2014-07-15T11:35:00;20140715;TERCA-FEIRA;11:35;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;DEPTRAN;515114;CENTRO;15;7;2014;11;1;1;5;;0;-51,237530;-30,034594
594369;891 R CEL TIMOTEO;R CEL TIMOTEO;;891;Logradouro;COLISAO;0;2014-08-27T12:15:00;20140827;QUARTA-FEIRA;12:15;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;274629;LESTE;27;8;2014;12;1;0;1;;0;-51,237428;-30,094709
595497;777 R CEL TIMOTEO;R CEL TIMOTEO;;777;Logradouro;COLISAO;0;2014-09-16T15:30:00;20140916;TERCA-FEIRA;15:30;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;274362;LESTE;16;9;2014;15;1;0;1;;0;-51,237428;-30,094709
594341;R DR BARCELOS & TRAV ESCOBAR;R DR BARCELOS;TRAV ESCOBAR;0;Cruzamento;COLISAO;0;2014-08-26T15:55:00;20140826;TERCA-FEIRA;15:55;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;276008;SUL;26;8;2014;15;1;0;1;;0;-51,237397;-30,100740
587372;R GEN VASCO ALVES & R WASHINGTON LUIZ;R GEN VASCO ALVES;R WASHINGTON LUIZ;0;Cruzamento;COLISAO;0;2014-04-03T22:05:00;20140403;QUINTA-FEIRA;22:05;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;NOITE;EPTC;251711;CENTRO;3;4;2014;22;1;0;1;;0;-51,237374;-30,035363
595541;R GEN VASCO ALVES & R WASHINGTON LUIZ;R GEN VASCO ALVES;R WASHINGTON LUIZ;0;Cruzamento;ABALROAMENTO;0;2014-09-17T10:00:00;20140917;QUARTA-FEIRA;10:00;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;BOM;DIA;EPTC;272570;CENTRO;17;9;2014;10;1;0;1;;0;-51,237374;-30,035363
596178;R GEN VASCO ALVES & R WASHINGTON LUIZ;R GEN VASCO ALVES;R WASHINGTON LUIZ;0;Cruzamento;COLISAO;0;2014-09-27T23:00:00;20140927;SABADO;23:00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;BOM;NOITE;EPTC;277506;CENTRO;27;9;2014;23;1;0;1;;0;-51,237374;-30,035363
598562;R GEN VASCO ALVES & R WASHINGTON LUIZ;R GEN VASCO ALVES;R WASHINGTON LUIZ;0;Cruzamento;ATROPELAMENTO;0;2014-10-21T10:00:00;20141021;TERCA-FEIRA;10:00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;BOM;DIA;DEPTRAN;840414;CENTRO;21;10;2014;10;1;1;5;;0;-51,237374;-30,035363
599662;R GEN VASCO ALVES & R WASHINGTON LUIZ;R GEN VASCO ALVES;R WASHINGTON LUIZ;0;Cruzamento;ABALROAMENTO;0;2014-12-03T09:28:00;20141203;QUARTA-FEIRA;09:28;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;276557;CENTRO;3;12;2014;9;1;0;1;;0;-51,237374;-30,035363
584133;R DOS ANDRADAS & R GEN PORTINHO;R DOS ANDRADAS;R GEN PORTINHO;0;Cruzamento;ABALROAMENTO;0;2014-02-11T10:10:00;20140211;TERCA-FEIRA;10:10;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;265327;CENTRO;11;2;2014;10;1;0;1;;0;-51,237307;-30,031652
599483;2605 R PADRE JOAO BATISTA REUS;R PADRE JOAO BATISTA REUS;;2605;Logradouro;ABALROAMENTO;0;2014-12-01T11:15:00;20141201;SEGUNDA-FEIRA;11:15;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;277109;SUL;1;12;2014;11;1;0;1;;0;-51,237206;-30,110284
597807;151 R IBANOR JOSE TARTAROTTI;R IBANOR JOSE TARTAROTTI;;151;Logradouro;ABALROAMENTO;0;2014-11-03T16:00:00;20141103;SEGUNDA-FEIRA;16:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;BOM;DIA;DEPTRAN;802814;CENTRO;3;11;2014;16;1;1;5;;0;-51,237181;-30,037719
589812;535 R GEN VASCO ALVES;R GEN VASCO ALVES;;535;Logradouro;ABALROAMENTO;0;2014-05-27T08:00:00;20140527;TERCA-FEIRA;08:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;272784;CENTRO;27;5;2014;8;1;0;1;;0;-51,237158;-30,035978
599523;844 R UPAMAROTI;R UPAMAROTI;;844;Logradouro;ABALROAMENTO;0;2014-12-02T10:30:00;20141202;TERCA-FEIRA;10:30;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;DEPTRAN;880414;SUL;2;12;2014;10;1;1;5;;0;-51,237113;-30,087423
600668;844 R UPAMAROTI;R UPAMAROTI;;844;Logradouro;ABALROAMENTO;0;2014-12-22T20:25:00;20141222;SEGUNDA-FEIRA;20:25;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;NOITE;DEPTRAN;940414;SUL;22;12;2014;20;1;1;5;;0;-51,237113;-30,087423
597033;1200 AV EDVALDO PEREIRA PAIVA;AV EDVALDO PEREIRA PAIVA;;1200;Logradouro;COLISAO;0;2014-10-17T17:40:00;20141017;SEXTA-FEIRA;17:40;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;NUBLADO;DIA;EPTC;271637;CENTRO;17;10;2014;17;1;0;1;;0;-51,236969;-30,041524
598926;1200 AV EDVALDO PEREIRA PAIVA;AV EDVALDO PEREIRA PAIVA;;1200;Logradouro;COLISAO;0;2014-11-20T07:50:00;20141120;QUINTA-FEIRA;07:50;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;BOM;DIA;EPTC;280316;CENTRO;20;11;2014;7;1;0;1;;0;-51,236969;-30,041524
597137;460 R BUTUI;R BUTUI;;460;Logradouro;ABALROAMENTO;0;2014-10-18T21:00:00;20141018;SABADO;21:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;NOITE;DEPTRAN;757914;SUL;18;10;2014;21;1;1;5;;0;-51,236885;-30,085984
584962;899 R DR CAMPOS VELHO;R DR CAMPOS VELHO;;899;Logradouro;ABALROAMENTO;0;2014-02-24T15:20:00;20140224;SEGUNDA-FEIRA;15:20;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;255944;SUL;24;2;2014;15;1;0;1;;0;-51,236873;-30,091579
587807;899 R DR CAMPOS VELHO;R DR CAMPOS VELHO;;899;Logradouro;ABALROAMENTO;0;2014-04-17T11:35:00;20140417;QUINTA-FEIRA;11:35;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;268157;SUL;17;4;2014;11;1;0;1;;0;-51,236873;-30,091579
588103;899 R DR CAMPOS VELHO;R DR CAMPOS VELHO;;899;Logradouro;ATROPELAMENTO;0;2014-04-26T17:00:00;20140426;SABADO;17:00;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;BOM;DIA;DEPTRAN;300214;SUL;26;4;2014;17;1;1;5;;0;-51,236873;-30,091579
594040;300 R MORANO CALABRO;R MORANO CALABRO;;300;Logradouro;ABALROAMENTO;0;2014-08-15T07:25:00;20140815;SEXTA-FEIRA;07:25;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;274146;SUL;15;8;2014;7;1;0;1;;0;-51,236835;-30,127389
592044;R BUTUI & R UPAMAROTI;R BUTUI;R UPAMAROTI;0;Cruzamento;COLISAO;0;2014-07-09T12:35:00;20140709;QUARTA-FEIRA;12:35;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;274115;SUL;9;7;2014;12;1;0;1;;0;-51,236800;-30,086028
597686;R BUTUI & R UPAMAROTI;R BUTUI;R UPAMAROTI;0;Cruzamento;ABALROAMENTO;0;2014-10-24T12:35:00;20141024;SEXTA-FEIRA;12:35;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;280139;SUL;24;10;2014;12;1;0;1;;0;-51,236800;-30,086028
591410;R DR CAMPOS VELHO & R DIOMARIO MOOJEN;R DR CAMPOS VELHO;R DIOMARIO MOOJEN;0;Cruzamento;ABALROAMENTO;0;2014-06-20T16:20:00;20140620;SEXTA-FEIRA;16:20;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;BOM;DIA;EPTC;274230;SUL;20;6;2014;16;1;0;1;;0;-51,236788;-30,091534
600033;548 R PROF JOAQUIM LOUZADA;R PROF JOAQUIM LOUZADA;;548;Logradouro;COLISAO;0;2014-12-11T09:00:00;20141211;QUINTA-FEIRA;09:00;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;BOM;DIA;DEPTRAN;908214;SUL;11;12;2014;9;1;1;5;;0;-51,236785;-30,111240
595934;129 R CONRADO FERRARI;R CONRADO FERRARI;;129;Logradouro;ABALROAMENTO;0;2014-09-25T08:45:00;20140925;QUINTA-FEIRA;08:45;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;277460;SUL;25;9;2014;8;1;0;1;;0;-51,236749;-30,128456
585751;950 R DR CAMPOS VELHO;R DR CAMPOS VELHO;;950;Logradouro;COLISAO;0;2014-03-14T17:30:00;20140314;SEXTA-FEIRA;17:30;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;BOM;DIA;EPTC;266833;SUL;14;3;2014;17;1;0;1;;0;-51,236703;-30,091488
584013;555 AV MAUA;AV MAUA;;555;Logradouro;ABALROAMENTO;0;2014-02-09T19:00:00;20140209;DOMINGO;19:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;NOITE;DEPTRAN;098014;CENTRO;9;2;2014;19;1;1;5;;0;-51,236644;-30,029318
586941;555 AV MAUA;AV MAUA;;555;Logradouro;ABALROAMENTO;0;2014-04-03T18:30:00;20140403;QUINTA-FEIRA;18:30;1;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;BOM;NOITE;DEPTRAN;236614;CENTRO;3;4;2014;18;1;1;5;;0;-51,236644;-30,029318
591276;1220 R CEL MASSOT;R CEL MASSOT;;1220;Logradouro;ABALROAMENTO;0;2014-06-26T12:55:00;20140626;QUINTA-FEIRA;12:55;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;CHUVOSO;DIA;EPTC;265560;SUL;26;6;2014;12;1;0;1;;0;-51,236636;-30,097424
593139;458 R DUQUE DE CAXIAS;R DUQUE DE CAXIAS;;458;Logradouro;ABALROAMENTO;0;2014-08-01T09:30:00;20140801;SEXTA-FEIRA;09:30;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;271582;CENTRO;1;8;2014;9;1;0;1;;0;-51,236624;-30,033445
595426;R CEL MASSOT & R CEL TIMOTEO;R CEL MASSOT;R CEL TIMOTEO;0;Cruzamento;COLISAO;0;2014-09-13T17:00:00;20140913;SABADO;17:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;277444;SUL;13;9;2014;17;1;0;1;;0;-51,236536;-30,097427
593863;R DUQUE DE CAXIAS & R GEN PORTINHO;R DUQUE DE CAXIAS;R GEN PORTINHO;0;Cruzamento;ABALROAMENTO;0;2014-08-17T14:00:00;20140817;DOMINGO;14:00;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;272650;CENTRO;17;8;2014;14;1;0;1;;0;-51,236501;-30,033438
600294;129 R CEL FERNANDO MACHADO;R CEL FERNANDO MACHADO;;129;Logradouro;ABALROAMENTO;0;2014-12-17T13:45:00;20141217;QUARTA-FEIRA;13:45;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;BOM;DIA;DEPTRAN;927414;CENTRO;17;12;2014;13;1;1;5;;0;-51,236459;-30,033957
596708;AV PADRE TOME & AV MAUA;AV PADRE THOME;AV MAUA;0;Cruzamento;COLISAO;0;2014-10-12T16:00:00;20141012;DOMINGO;16:00;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;271858;CENTRO;12;10;2014;16;1;0;1;;0;-51,236448;-30,029190
589904;426 R GEN PORTINHO;R GEN PORTINHO;;426;Logradouro;ABALROAMENTO;0;2014-05-29T13:40:00;20140529;QUINTA-FEIRA;13:40;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;256863;CENTRO;29;5;2014;13;1;0;1;;0;-51,236413;-30,033635
593925;1573 R DR PEREIRA NETO;R DR PEREIRA NETO;;1573;Logradouro;ABALROAMENTO;0;2014-08-18T10:20:00;20140818;SEGUNDA-FEIRA;10:20;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;265605;SUL;18;8;2014;10;1;0;1;;0;-51,236394;-30,105993
597079;3210 TRAV ESCOBAR;TRAV ESCOBAR;;3210;Logradouro;COLISAO;0;2014-10-18T09:15:00;20141018;SABADO;09:15;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;CHUVOSO;DIA;EPTC;277271;SUL;18;10;2014;9;1;0;1;;0;-51,236390;-30,102921
591544;AV OTTO NIEMEYER & TRAV ESCOBAR;AV OTTO NIEMEYER;TRAV ESCOBAR;0;Cruzamento;ABALROAMENTO;0;2014-07-03T06:40:00;20140703;QUINTA-FEIRA;06:40;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;CHUVOSO;DIA;EPTC;274218;SUL;3;7;2014;6;1;0;1;;0;-51,236386;-30,103009
591895;AV OTTO NIEMEYER & TRAV ESCOBAR;AV OTTO NIEMEYER;TRAV ESCOBAR;0;Cruzamento;ABALROAMENTO;0;2014-07-10T17:30:00;20140710;QUINTA-FEIRA;17:30;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;BOM;DIA;DEPTRAN;500514;SUL;10;7;2014;17;1;1;5;;0;-51,236386;-30,103009
583737;980 R DR CAMPOS VELHO;R DR CAMPOS VELHO;;980;Logradouro;COLISAO;0;2014-02-04T09:00:00;20140204;TERCA-FEIRA;09:00;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;BOM;DIA;DEPTRAN;082014;SUL;4;2;2014;9;1;1;5;;0;-51,236340;-30,091409
585378;980 R DR CAMPOS VELHO;R DR CAMPOS VELHO;;980;Logradouro;ABALROAMENTO;0;2014-03-07T15:00:00;20140307;SEXTA-FEIRA;15:00;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;BOM;DIA;DEPTRAN;158514;SUL;7;3;2014;15;1;1;5;;0;-51,236340;-30,091409
586627;AV PADRE TOME & R SIQUEIRA CAMPOS;AV PADRE THOME;R SIQUEIRA CAMPOS;0;Cruzamento;ABALROAMENTO;0;2014-03-28T11:10:00;20140328;SEXTA-FEIRA;11:10;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;BOM;DIA;EPTC;260319;CENTRO;28;3;2014;11;1;0;1;;0;-51,236319;-30,029484
588050;543 R GEN PORTINHO;R GEN PORTINHO;;543;Logradouro;COLISAO;0;2014-04-23T15:10:00;20140423;QUARTA-FEIRA;15:10;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;NUBLADO;DIA;EPTC;271728;CENTRO;23;4;2014;15;1;0;1;;0;-51,236301;-30,034560
592925;2276 AV CEL MARCOS;AV CEL MARCOS;;2276;Logradouro;ABALROAMENTO;0;2014-07-29T17:13:00;20140729;TERCA-FEIRA;17:13;2;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;BOM;DIA;DEPTRAN;549914;SUL;29;7;2014;17;1;1;5;STS;0;-51,236288;-30,130284
582657;630 AV MAUA;AV MAUA;;630;Logradouro;COLISAO;0;2014-01-14T08:30:00;20140114;TERCA-FEIRA;08:30;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;BOM;DIA;DEPTRAN;027514;CENTRO;14;1;2014;8;1;1;5;;1;-51,236287;-30,029080
597080;340 TRAV ESCOBAR;TRAV ESCOBAR;;340;Logradouro;COLISAO;0;2014-10-18T09:18:00;20141018;SABADO;09:18;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;CHUVOSO;DIA;EPTC;277270;SUL;18;10;2014;9;1;0;1;;0;-51,236258;-30,103209
599147;498 R SIQUEIRA CAMPOS;R SIQUEIRA CAMPOS;;498;Logradouro;COLISAO;0;2014-11-18T07:20:00;20141118;TERCA-FEIRA;07:20;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;BOM;DIA;DEPTRAN;863214;CENTRO;18;11;2014;7;1;1;5;;0;-51,236243;-30,029426
588533;990 R DR CAMPOS VELHO;R DR CAMPOS VELHO;;990;Logradouro;ABALROAMENTO;0;2014-05-03T14:10:00;20140503;SABADO;14:10;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;265618;SUL;3;5;2014;14;1;0;1;;0;-51,236219;-30,091383
583789;445 AV LOUREIRO DA SILVA;AV LOUREIRO DA SILVA;;445;Logradouro;ABALROAMENTO;0;2014-02-04T17:00:00;20140204;TERCA-FEIRA;17:00;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;BOM;DIA;EPTC;246896;CENTRO;4;2;2014;17;1;0;1;;0;-51,236214;-30,036461
586278;445 AV LOUREIRO DA SILVA;AV LOUREIRO DA SILVA;;445;Logradouro;COLISAO;0;2014-03-24T09:00:00;20140324;SEGUNDA-FEIRA;09:00;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;268246;CENTRO;24;3;2014;9;1;0;1;;0;-51,236214;-30,036461
593334;445 AV LOUREIRO DA SILVA;AV LOUREIRO DA SILVA;;445;Logradouro;ABALROAMENTO;0;2014-08-06T15:50:00;20140806;QUARTA-FEIRA;15:50;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;BOM;DIA;EPTC;271561;CENTRO;6;8;2014;15;1;0;1;;0;-51,236214;-30,036461
595366;445 AV LOUREIRO DA SILVA;AV LOUREIRO DA SILVA;;445;Logradouro;COLISAO;0;2014-09-12T10:30:00;20140912;SEXTA-FEIRA;10:30;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;CHUVOSO;DIA;EPTC;271916;CENTRO;12;9;2014;10;1;0;1;;0;-51,236214;-30,036461
